Vardas         Pavarde        ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas906      Pavarde906     5     7     8     6     1     8     5     10    10    8     3     8     10    6     6     6     
Vardas907      Pavarde907     9     2     4     10    4     10    4     9     9     5     8     1     4     6     2     8     
Vardas908      Pavarde908     10    3     4     1     10    3     9     10    1     6     7     3     8     8     5     10    
Vardas909      Pavarde909     8     6     7     4     2     2     3     10    9     10    8     5     10    1     7     9     
Vardas910      Pavarde910     9     2     7     7     3     7     7     4     3     7     2     5     6     9     5     6     
Vardas911      Pavarde911     9     10    7     9     2     4     4     8     9     3     5     9     2     7     5     10    
Vardas912      Pavarde912     2     4     4     9     2     8     9     1     6     1     5     6     5     1     3     4     
Vardas913      Pavarde913     8     2     5     10    2     5     4     1     1     2     10    9     3     8     9     7     
Vardas914      Pavarde914     10    10    8     6     9     5     5     4     10    5     6     7     3     4     3     5     
Vardas915      Pavarde915     8     9     4     9     8     1     2     10    8     2     10    9     3     4     10    1     
Vardas916      Pavarde916     9     6     2     5     5     6     8     9     1     9     8     1     2     3     5     4     
Vardas917      Pavarde917     8     1     3     5     10    10    3     5     7     1     8     7     8     1     9     3     
Vardas918      Pavarde918     9     4     4     4     10    1     9     4     3     1     8     2     2     8     8     9     
Vardas919      Pavarde919     7     8     5     10    8     4     5     3     9     2     4     3     2     7     3     6     
Vardas920      Pavarde920     7     5     1     5     7     5     10    10    10    10    1     5     1     5     3     3     
Vardas921      Pavarde921     2     7     7     7     5     10    1     1     9     9     1     3     3     8     4     8     
Vardas922      Pavarde922     7     5     6     10    4     2     5     2     8     6     10    7     9     4     10    6     
Vardas923      Pavarde923     9     8     8     7     1     7     6     9     9     2     10    7     2     4     7     8     
Vardas924      Pavarde924     8     10    10    10    6     8     1     7     1     1     6     8     8     10    9     9     
Vardas925      Pavarde925     9     3     5     10    4     8     3     9     4     4     10    1     6     7     1     1     
Vardas926      Pavarde926     4     2     2     1     1     6     10    5     2     10    10    10    5     6     3     7     
Vardas927      Pavarde927     6     3     4     9     10    9     3     8     4     9     7     2     9     9     7     1     
Vardas928      Pavarde928     6     2     7     7     1     4     1     7     5     10    8     10    2     8     1     4     
Vardas929      Pavarde929     7     6     2     1     7     1     10    7     9     9     3     7     6     5     4     5     
Vardas930      Pavarde930     6     5     8     2     7     3     5     2     3     9     3     8     7     8     5     5     
Vardas931      Pavarde931     10    3     2     4     5     10    1     7     1     7     2     3     9     10    5     7     
Vardas932      Pavarde932     4     5     9     7     8     5     3     2     3     9     8     10    8     3     10    7     
Vardas933      Pavarde933     8     8     7     3     6     10    6     3     4     1     10    10    6     8     1     10    
Vardas934      Pavarde934     10    4     3     2     4     10    6     4     6     10    6     6     5     5     4     1     
Vardas935      Pavarde935     8     1     10    1     1     6     4     9     4     9     2     1     5     7     6     1     
Vardas936      Pavarde936     8     9     8     9     8     9     7     8     5     6     10    1     10    4     5     9     
Vardas937      Pavarde937     4     5     3     2     6     10    3     9     5     2     4     2     6     8     9     10    
Vardas938      Pavarde938     8     4     6     4     10    6     7     2     4     6     1     3     5     1     9     7     
Vardas939      Pavarde939     9     10    9     5     5     4     10    4     9     10    5     1     3     3     2     7     
Vardas940      Pavarde940     10    3     10    10    6     2     10    5     10    7     8     7     6     4     7     6     
Vardas941      Pavarde941     9     1     10    4     8     8     8     1     2     10    10    4     4     2     2     1     
Vardas942      Pavarde942     5     1     3     8     10    1     1     3     1     7     2     8     9     9     5     7     
Vardas943      Pavarde943     5     10    5     4     3     7     2     9     1     6     8     8     8     5     9     10    
Vardas944      Pavarde944     5     6     3     1     4     3     6     4     10    4     9     3     1     3     6     2     
Vardas945      Pavarde945     1     1     4     6     2     2     9     6     4     8     10    5     7     7     9     10    
Vardas946      Pavarde946     8     10    2     9     10    1     6     4     3     8     6     4     2     3     2     2     
Vardas947      Pavarde947     10    5     8     8     3     9     9     10    9     7     7     3     3     7     8     1     
Vardas948      Pavarde948     6     4     9     10    4     3     3     4     5     4     9     5     4     8     2     6     
Vardas949      Pavarde949     5     10    10    9     6     8     3     9     8     3     2     7     2     9     3     4     
Vardas950      Pavarde950     3     10    2     1     4     7     3     9     2     6     6     2     7     1     7     4     
Vardas951      Pavarde951     7     6     9     1     2     7     3     9     5     9     10    10    6     5     8     3     
Vardas952      Pavarde952     9     6     6     7     9     10    1     3     5     8     8     5     7     3     6     7     
Vardas953      Pavarde953     3     8     6     1     9     7     1     6     3     9     1     2     5     9     4     7     
Vardas954      Pavarde954     6     9     10    4     9     8     7     6     10    4     2     6     8     3     6     10    
Vardas955      Pavarde955     9     4     5     6     6     3     2     3     9     1     4     2     9     4     6     3     
Vardas956      Pavarde956     6     8     7     1     4     3     4     4     10    2     6     9     8     6     4     5     
Vardas957      Pavarde957     4     8     7     6     4     9     9     1     9     10    9     8     7     3     4     8     
Vardas958      Pavarde958     2     1     4     5     10    10    4     4     1     5     7     6     8     3     7     7     
Vardas959      Pavarde959     8     1     6     6     1     5     4     9     2     2     6     3     8     3     2     2     
Vardas960      Pavarde960     2     4     10    6     1     5     8     10    4     8     9     1     4     4     1     10    
Vardas961      Pavarde961     1     5     2     1     3     1     5     1     10    5     2     10    10    1     5     9     
Vardas962      Pavarde962     2     6     2     7     1     1     8     8     9     8     7     5     2     7     9     1     
Vardas963      Pavarde963     6     1     2     1     5     4     9     5     3     4     4     7     8     10    4     7     
Vardas964      Pavarde964     10    7     8     1     2     10    2     5     10    1     7     9     10    2     3     5     
Vardas965      Pavarde965     10    10    5     9     4     2     8     2     7     5     8     3     6     9     7     2     
Vardas966      Pavarde966     6     3     9     8     1     2     2     4     9     5     8     6     10    10    9     10    
Vardas967      Pavarde967     8     5     1     8     4     9     5     1     6     2     5     5     4     7     10    8     
Vardas968      Pavarde968     6     8     5     5     10    8     10    7     8     3     7     2     2     10    5     5     
Vardas969      Pavarde969     5     6     4     8     8     4     6     9     8     6     5     5     2     7     10    9     
Vardas970      Pavarde970     6     7     8     7     2     2     1     10    6     7     9     9     10    4     1     2     
Vardas971      Pavarde971     3     6     1     7     6     1     9     3     9     7     5     4     9     5     3     1     
Vardas972      Pavarde972     9     2     1     4     9     3     5     6     10    3     9     10    8     2     10    2     
Vardas973      Pavarde973     4     6     6     10    2     1     5     5     2     6     3     1     1     9     10    6     
Vardas974      Pavarde974     7     3     3     6     2     7     9     3     6     6     3     8     2     4     9     6     
Vardas975      Pavarde975     7     2     4     2     6     9     7     9     5     1     4     4     1     4     6     7     
Vardas976      Pavarde976     9     2     10    2     4     2     7     9     9     8     2     3     1     5     5     9     
Vardas977      Pavarde977     8     4     5     4     8     4     9     10    6     6     5     6     6     8     2     1     
Vardas978      Pavarde978     3     7     4     7     5     7     2     10    9     4     6     4     3     5     4     5     
Vardas979      Pavarde979     3     9     5     5     2     4     1     9     3     8     8     1     2     5     1     5     
Vardas980      Pavarde980     6     1     2     2     4     10    6     9     8     6     10    8     1     6     5     10    
Vardas981      Pavarde981     6     9     1     1     8     5     8     6     8     3     6     8     10    6     3     9     
Vardas982      Pavarde982     2     5     8     1     5     1     3     7     4     2     6     9     4     1     9     2     
Vardas983      Pavarde983     9     8     6     8     9     1     10    10    7     1     3     6     1     7     7     1     
Vardas984      Pavarde984     6     2     9     10    2     5     9     10    5     1     7     10    1     1     3     1     
Vardas985      Pavarde985     10    9     8     1     3     9     8     2     8     3     8     1     6     8     9     6     
Vardas986      Pavarde986     4     2     1     9     2     6     9     1     4     1     8     8     1     2     8     9     
Vardas987      Pavarde987     3     10    5     5     6     6     9     8     4     10    5     6     6     4     2     5     
Vardas988      Pavarde988     9     1     4     6     5     2     3     9     9     4     1     3     6     8     5     5     
Vardas989      Pavarde989     9     5     4     4     2     5     2     10    4     8     1     2     3     4     8     1     
Vardas990      Pavarde990     9     6     6     3     7     2     8     8     5     1     5     10    5     1     9     10    
Vardas991      Pavarde991     4     7     5     1     9     6     2     5     6     9     5     9     10    10    2     8     
Vardas992      Pavarde992     5     5     1     10    2     6     5     9     5     2     6     2     6     3     8     1     
Vardas993      Pavarde993     4     5     5     9     3     6     1     9     3     7     4     3     5     10    3     6     
Vardas994      Pavarde994     7     10    4     3     8     7     2     8     7     5     7     9     10    2     1     4     
Vardas995      Pavarde995     7     3     7     2     4     1     8     6     3     4     7     1     10    2     3     7     
Vardas996      Pavarde996     5     4     6     2     2     3     1     10    9     7     4     1     5     2     7     9     
Vardas997      Pavarde997     3     9     10    1     5     7     1     2     4     5     7     6     7     7     3     1     
Vardas998      Pavarde998     5     1     7     5     9     8     10    4     1     3     8     5     2     7     1     7     
Vardas999      Pavarde999     2     9     9     9     7     9     9     10    8     1     1     7     8     5     5     10    
Vardas1000     Pavarde1000    1     6     8     6     9     1     7     4     1     3     2     4     10    3     2     7     
