Vardas         Pavarde        ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas9484     Pavarde9484    1     5     6     2     1     10    6     2     5     10    9     1     8     3     7     2     
Vardas9485     Pavarde9485    2     6     2     1     1     9     7     3     10    1     3     8     7     7     3     10    
Vardas9486     Pavarde9486    4     1     4     8     4     3     6     1     10    4     9     3     1     8     9     6     
Vardas9487     Pavarde9487    6     9     6     9     5     5     6     3     4     2     2     5     5     3     7     8     
Vardas9488     Pavarde9488    3     1     7     4     9     10    5     2     4     1     5     7     6     2     8     3     
Vardas9489     Pavarde9489    4     5     3     3     4     7     9     3     5     6     1     10    6     8     9     2     
Vardas9490     Pavarde9490    10    10    1     2     10    6     9     8     7     9     9     4     4     1     10    2     
Vardas9491     Pavarde9491    1     9     5     7     7     8     6     8     2     8     1     8     1     1     1     4     
Vardas9492     Pavarde9492    6     6     4     5     7     9     4     1     2     6     10    10    6     6     7     4     
Vardas9493     Pavarde9493    10    6     8     10    3     7     10    9     1     5     4     2     1     2     4     2     
Vardas9494     Pavarde9494    3     2     4     9     8     7     8     3     6     7     6     9     9     3     9     6     
Vardas9495     Pavarde9495    4     8     8     4     9     6     9     7     5     1     3     8     1     7     5     3     
Vardas9496     Pavarde9496    1     9     2     4     10    6     10    7     2     3     5     6     1     5     1     1     
Vardas9497     Pavarde9497    3     5     8     3     10    10    6     2     2     5     1     2     10    7     6     7     
Vardas9498     Pavarde9498    5     5     10    7     6     6     8     7     5     2     9     7     9     3     7     8     
Vardas9499     Pavarde9499    9     8     2     8     2     3     9     2     5     8     1     8     4     10    8     10    
Vardas9500     Pavarde9500    6     10    1     10    3     4     7     5     7     7     6     7     6     3     3     10    
Vardas9501     Pavarde9501    1     3     6     9     8     8     3     5     6     6     6     4     8     6     1     3     
Vardas9502     Pavarde9502    10    5     1     7     4     1     10    6     6     9     5     2     1     2     7     5     
Vardas9503     Pavarde9503    9     8     2     3     4     6     2     4     6     4     4     1     6     9     9     10    
Vardas9504     Pavarde9504    3     10    7     5     5     8     2     4     9     4     3     8     5     1     9     9     
Vardas9505     Pavarde9505    10    3     6     6     10    3     4     6     10    3     10    10    1     10    6     9     
Vardas9506     Pavarde9506    6     7     5     10    10    10    10    10    10    2     2     10    3     6     1     9     
Vardas9507     Pavarde9507    9     1     4     2     7     6     4     1     2     5     8     7     7     5     3     1     
Vardas9508     Pavarde9508    1     10    8     4     10    9     2     4     10    2     5     8     4     10    3     3     
Vardas9509     Pavarde9509    5     2     4     4     8     9     2     3     7     6     4     8     5     3     4     2     
Vardas9510     Pavarde9510    1     2     4     6     7     3     1     4     6     4     8     7     2     6     10    7     
Vardas9511     Pavarde9511    1     1     4     6     1     3     7     2     7     3     4     10    4     3     2     5     
Vardas9512     Pavarde9512    6     1     10    10    4     2     4     3     7     8     5     7     4     6     10    8     
Vardas9513     Pavarde9513    1     9     10    4     2     7     5     3     1     9     10    1     5     10    5     8     
Vardas9514     Pavarde9514    4     2     6     3     6     9     7     3     4     8     2     2     3     3     7     8     
Vardas9515     Pavarde9515    10    1     9     3     4     8     9     7     9     7     10    1     5     8     10    7     
Vardas9516     Pavarde9516    4     4     3     3     4     9     3     8     7     7     1     3     4     4     1     10    
Vardas9517     Pavarde9517    6     1     1     4     1     10    3     10    4     5     10    5     6     7     9     7     
Vardas9518     Pavarde9518    7     5     3     6     1     3     10    7     7     1     8     8     6     3     4     10    
Vardas9519     Pavarde9519    5     9     6     2     8     7     5     4     7     10    8     3     1     3     10    4     
Vardas9520     Pavarde9520    1     8     2     9     7     3     6     5     8     5     2     5     4     2     6     8     
Vardas9521     Pavarde9521    6     7     6     2     10    1     3     7     7     7     6     4     4     6     10    7     
Vardas9522     Pavarde9522    10    2     2     2     1     9     9     10    1     6     1     3     3     8     1     3     
Vardas9523     Pavarde9523    6     7     9     5     2     6     9     7     3     10    5     8     7     8     6     10    
Vardas9524     Pavarde9524    7     9     5     8     9     2     2     8     10    3     4     2     10    8     5     7     
Vardas9525     Pavarde9525    4     9     5     2     7     10    2     5     5     8     9     3     7     4     4     3     
Vardas9526     Pavarde9526    2     6     7     3     2     1     5     7     10    4     4     10    6     6     4     4     
Vardas9527     Pavarde9527    1     3     4     4     6     10    8     10    8     9     2     10    1     3     1     1     
Vardas9528     Pavarde9528    10    2     8     9     4     1     1     5     8     1     1     8     7     7     7     3     
Vardas9529     Pavarde9529    1     1     5     4     2     3     9     4     1     10    10    7     9     10    5     4     
Vardas9530     Pavarde9530    8     9     3     7     4     2     1     9     4     4     7     8     10    6     2     6     
Vardas9531     Pavarde9531    6     7     10    2     3     2     2     7     5     4     7     8     3     1     10    10    
Vardas9532     Pavarde9532    5     2     2     7     3     8     7     8     1     9     1     9     10    6     2     1     
Vardas9533     Pavarde9533    7     2     5     6     8     1     9     10    8     5     3     10    2     9     2     9     
Vardas9534     Pavarde9534    4     8     3     7     7     7     1     10    1     6     4     1     2     9     8     3     
Vardas9535     Pavarde9535    4     7     10    6     8     8     3     5     4     10    8     8     8     10    1     4     
Vardas9536     Pavarde9536    7     7     2     10    8     5     1     7     5     4     6     6     1     1     9     9     
Vardas9537     Pavarde9537    2     7     5     3     8     4     3     10    3     7     1     9     8     1     9     2     
Vardas9538     Pavarde9538    1     1     7     3     7     8     1     3     3     8     10    7     8     3     4     7     
Vardas9539     Pavarde9539    10    6     10    4     5     2     3     4     7     3     6     8     8     1     4     9     
Vardas9540     Pavarde9540    8     1     6     9     8     6     1     3     2     1     4     4     6     2     7     3     
Vardas9541     Pavarde9541    2     8     1     5     4     9     4     1     1     9     9     6     8     6     2     5     
Vardas9542     Pavarde9542    3     8     3     6     8     9     1     4     1     9     6     1     7     7     3     5     
Vardas9543     Pavarde9543    4     10    10    2     10    4     8     1     7     5     2     6     1     7     7     7     
Vardas9544     Pavarde9544    6     1     8     8     6     7     6     6     5     6     10    7     8     4     5     1     
Vardas9545     Pavarde9545    9     3     5     1     6     5     6     3     10    2     7     7     2     6     6     1     
Vardas9546     Pavarde9546    10    8     10    5     1     5     10    1     3     5     4     9     4     2     5     7     
Vardas9547     Pavarde9547    3     1     1     7     8     10    2     10    4     7     10    8     3     6     5     5     
Vardas9548     Pavarde9548    2     1     1     7     2     4     9     1     7     9     8     7     6     4     6     5     
Vardas9549     Pavarde9549    5     1     2     10    3     8     9     6     1     10    9     7     10    6     8     2     
Vardas9550     Pavarde9550    5     6     2     9     2     9     9     3     2     3     2     5     7     6     4     9     
Vardas9551     Pavarde9551    8     8     3     6     5     4     10    7     10    8     4     10    2     8     3     10    
Vardas9552     Pavarde9552    4     9     10    3     8     6     6     3     10    4     6     9     8     6     5     5     
Vardas9553     Pavarde9553    10    6     3     2     2     4     8     5     2     8     4     1     1     1     4     3     
Vardas9554     Pavarde9554    9     4     6     3     5     3     4     7     6     4     7     1     10    7     10    7     
Vardas9555     Pavarde9555    3     2     1     5     3     5     8     5     7     8     1     3     8     6     4     2     
Vardas9556     Pavarde9556    5     1     1     9     5     5     7     4     6     7     7     4     2     2     7     6     
Vardas9557     Pavarde9557    5     9     4     5     7     1     6     1     3     3     8     1     10    9     10    10    
Vardas9558     Pavarde9558    9     8     3     4     3     3     3     4     7     10    6     5     3     8     7     1     
Vardas9559     Pavarde9559    2     9     10    8     2     9     3     9     5     9     2     2     8     9     8     1     
Vardas9560     Pavarde9560    2     1     3     4     6     9     5     6     2     4     8     10    1     3     6     6     
Vardas9561     Pavarde9561    1     5     8     7     1     10    5     4     3     5     7     7     5     6     9     7     
Vardas9562     Pavarde9562    1     7     10    3     9     2     9     7     3     9     9     1     3     3     7     7     
Vardas9563     Pavarde9563    9     4     8     8     10    2     5     2     10    8     3     5     10    7     3     8     
Vardas9564     Pavarde9564    5     7     2     2     1     5     9     2     6     6     3     5     2     4     6     9     
Vardas9565     Pavarde9565    10    10    1     1     6     4     7     8     9     10    9     1     8     5     10    4     
Vardas9566     Pavarde9566    1     10    2     10    7     4     9     1     8     4     10    8     5     8     1     10    
Vardas9567     Pavarde9567    5     9     9     6     1     9     4     2     7     9     6     8     3     2     8     4     
Vardas9568     Pavarde9568    4     4     6     9     10    8     3     8     3     1     1     8     7     1     2     4     
Vardas9569     Pavarde9569    10    4     1     2     4     4     5     4     3     4     10    7     6     1     7     3     
Vardas9570     Pavarde9570    7     3     2     5     4     10    9     9     10    9     4     8     7     7     1     1     
Vardas9571     Pavarde9571    7     2     10    3     2     5     4     9     2     1     10    10    4     5     9     7     
Vardas9572     Pavarde9572    10    6     4     5     6     4     5     8     6     5     4     8     10    10    9     4     
Vardas9573     Pavarde9573    6     2     8     5     10    4     2     7     3     10    6     9     6     2     8     10    
Vardas9574     Pavarde9574    8     8     9     1     8     9     4     9     10    6     3     2     8     2     9     6     
Vardas9575     Pavarde9575    8     7     8     10    1     4     1     9     6     5     4     7     1     4     7     8     
Vardas9576     Pavarde9576    10    2     1     3     10    2     2     10    9     7     8     1     8     4     1     9     
Vardas9577     Pavarde9577    7     1     10    2     3     4     2     3     8     9     4     4     2     5     6     4     
Vardas9578     Pavarde9578    1     2     3     7     9     9     6     4     6     3     7     10    9     1     8     7     
Vardas9579     Pavarde9579    8     6     9     10    5     10    7     9     2     9     6     8     4     1     8     7     
Vardas9580     Pavarde9580    6     4     5     8     2     5     8     8     10    10    1     9     2     10    2     2     
Vardas9581     Pavarde9581    3     9     3     7     9     9     3     10    7     7     2     6     9     2     10    1     
Vardas9582     Pavarde9582    10    2     2     3     7     8     9     8     2     8     4     6     4     5     1     9     
Vardas9583     Pavarde9583    1     7     7     4     7     2     1     10    6     3     6     8     10    10    5     4     
Vardas9584     Pavarde9584    6     3     2     10    4     1     3     10    8     4     5     9     8     4     7     3     
Vardas9585     Pavarde9585    7     4     2     5     8     9     4     7     10    3     7     1     5     7     2     2     
Vardas9586     Pavarde9586    7     8     9     7     4     7     1     1     7     1     2     6     3     10    6     4     
Vardas9587     Pavarde9587    4     3     1     4     9     1     3     8     6     10    5     5     8     5     1     10    
Vardas9588     Pavarde9588    3     2     4     4     7     4     1     9     2     1     6     10    2     6     1     4     
Vardas9589     Pavarde9589    7     1     9     10    3     1     2     7     4     2     3     10    4     2     1     8     
Vardas9590     Pavarde9590    5     6     10    6     8     3     8     10    2     3     9     6     8     9     10    1     
Vardas9591     Pavarde9591    9     8     6     3     3     5     4     10    9     9     10    7     4     10    5     4     
Vardas9592     Pavarde9592    1     6     3     2     6     4     8     3     6     4     3     8     7     9     10    4     
Vardas9593     Pavarde9593    7     9     7     9     7     2     5     10    1     8     10    4     2     9     9     3     
Vardas9594     Pavarde9594    3     10    10    5     2     4     2     6     3     8     4     4     4     6     2     7     
Vardas9595     Pavarde9595    9     8     5     7     7     4     6     7     9     10    1     1     8     6     8     6     
Vardas9596     Pavarde9596    6     2     1     8     5     2     2     7     2     2     8     5     6     4     4     10    
Vardas9597     Pavarde9597    6     4     2     1     2     8     1     10    5     9     2     1     5     4     8     1     
Vardas9598     Pavarde9598    7     10    4     4     8     10    4     3     7     1     4     3     10    9     4     2     
Vardas9599     Pavarde9599    4     6     1     6     2     9     5     5     8     3     8     3     9     6     7     6     
Vardas9600     Pavarde9600    2     7     1     4     2     9     6     6     5     7     7     8     5     1     2     7     
Vardas9601     Pavarde9601    9     4     4     6     2     9     5     8     1     3     7     2     7     8     7     2     
Vardas9602     Pavarde9602    8     2     6     7     10    10    6     3     9     7     5     3     8     10    8     4     
Vardas9603     Pavarde9603    4     9     3     5     9     1     7     6     6     1     8     3     1     2     8     5     
Vardas9604     Pavarde9604    5     5     3     2     4     9     2     6     6     2     7     8     8     4     6     9     
Vardas9605     Pavarde9605    10    4     3     2     9     9     8     7     6     9     3     5     7     3     7     1     
Vardas9606     Pavarde9606    8     10    10    3     1     1     2     3     3     6     7     5     1     1     8     4     
Vardas9607     Pavarde9607    9     1     2     9     4     6     6     6     5     9     2     7     6     4     4     4     
Vardas9608     Pavarde9608    7     3     3     8     5     9     3     3     7     9     1     7     10    6     5     8     
Vardas9609     Pavarde9609    5     4     3     7     1     1     6     7     8     2     3     10    7     5     10    7     
Vardas9610     Pavarde9610    7     5     3     10    10    3     1     10    7     6     9     9     10    10    5     9     
Vardas9611     Pavarde9611    3     3     2     8     2     9     6     2     9     3     10    1     2     7     10    1     
Vardas9612     Pavarde9612    5     6     2     1     3     3     6     4     2     6     7     1     6     6     6     6     
Vardas9613     Pavarde9613    3     10    8     2     8     6     7     2     5     2     9     10    5     5     4     8     
Vardas9614     Pavarde9614    3     2     9     1     3     2     10    2     1     10    7     9     7     10    2     5     
Vardas9615     Pavarde9615    8     5     9     6     10    6     4     5     3     7     1     3     5     5     6     6     
Vardas9616     Pavarde9616    6     2     1     7     4     9     7     2     4     8     10    5     6     8     1     10    
Vardas9617     Pavarde9617    7     10    3     6     8     7     8     3     1     8     4     2     6     8     4     3     
Vardas9618     Pavarde9618    2     3     2     7     9     3     9     2     6     1     2     3     4     3     9     8     
Vardas9619     Pavarde9619    9     7     10    2     10    9     4     1     7     8     9     2     5     5     6     2     
Vardas9620     Pavarde9620    8     1     4     6     4     3     4     5     6     4     4     6     10    2     8     7     
Vardas9621     Pavarde9621    3     6     8     1     6     8     10    3     10    5     5     8     5     4     7     5     
Vardas9622     Pavarde9622    10    5     10    8     1     9     6     10    5     3     7     3     3     8     9     1     
Vardas9623     Pavarde9623    8     9     10    1     10    5     5     5     6     1     2     3     9     2     5     6     
Vardas9624     Pavarde9624    1     8     1     5     9     3     10    7     2     9     7     6     9     1     6     5     
Vardas9625     Pavarde9625    9     4     2     10    9     7     5     2     4     1     10    4     8     10    7     6     
Vardas9626     Pavarde9626    8     6     3     10    2     10    2     2     4     2     4     1     7     5     4     4     
Vardas9627     Pavarde9627    2     9     5     9     1     9     6     9     7     10    3     4     7     2     5     10    
Vardas9628     Pavarde9628    8     1     7     1     8     1     6     4     10    10    1     1     10    6     8     9     
Vardas9629     Pavarde9629    10    3     1     8     7     1     7     4     10    6     5     4     1     4     2     10    
Vardas9630     Pavarde9630    8     2     9     2     5     4     4     1     8     8     9     6     5     10    6     6     
Vardas9631     Pavarde9631    1     9     5     4     1     7     7     1     6     1     3     3     4     7     10    2     
Vardas9632     Pavarde9632    3     10    5     4     2     8     4     3     9     2     4     2     5     1     10    3     
Vardas9633     Pavarde9633    3     6     7     9     9     10    7     10    8     4     4     2     1     4     6     7     
Vardas9634     Pavarde9634    10    8     3     5     5     4     10    10    1     10    3     2     3     9     9     8     
Vardas9635     Pavarde9635    9     6     9     3     6     1     10    5     9     9     10    7     3     10    4     5     
Vardas9636     Pavarde9636    3     9     5     1     1     6     4     9     8     4     2     4     10    4     4     5     
Vardas9637     Pavarde9637    2     5     6     5     7     9     10    3     6     6     10    6     9     9     5     4     
Vardas9638     Pavarde9638    1     5     7     7     6     3     3     1     9     9     1     8     8     4     1     5     
Vardas9639     Pavarde9639    10    10    2     1     10    8     1     3     5     1     8     2     6     8     7     8     
Vardas9640     Pavarde9640    1     6     10    9     1     3     9     9     1     10    8     9     8     10    7     4     
Vardas9641     Pavarde9641    3     2     10    7     1     7     6     1     7     9     6     9     7     8     5     10    
Vardas9642     Pavarde9642    10    7     2     4     1     3     7     8     2     10    1     4     7     9     8     10    
Vardas9643     Pavarde9643    8     3     10    6     3     3     7     9     6     8     10    9     5     3     7     9     
Vardas9644     Pavarde9644    1     3     2     8     9     6     9     5     8     9     10    3     4     10    2     3     
Vardas9645     Pavarde9645    3     2     3     9     2     10    2     2     6     1     9     3     6     6     3     2     
Vardas9646     Pavarde9646    1     8     5     9     4     2     4     7     6     5     1     4     6     1     1     10    
Vardas9647     Pavarde9647    5     2     7     3     9     1     3     10    4     1     1     9     7     7     5     10    
Vardas9648     Pavarde9648    1     1     5     4     8     10    8     7     8     5     2     5     2     6     5     1     
Vardas9649     Pavarde9649    7     1     8     5     3     6     4     3     5     7     3     6     4     3     1     6     
Vardas9650     Pavarde9650    5     1     8     9     10    9     2     6     5     2     2     8     3     2     8     4     
Vardas9651     Pavarde9651    6     10    6     2     7     5     1     10    3     9     3     6     1     8     3     1     
Vardas9652     Pavarde9652    2     2     8     5     8     1     6     6     10    6     9     6     6     8     8     10    
Vardas9653     Pavarde9653    3     6     9     3     2     1     10    10    8     10    2     3     3     7     9     8     
Vardas9654     Pavarde9654    4     9     9     8     9     10    1     3     8     10    9     6     6     5     7     8     
Vardas9655     Pavarde9655    3     1     6     5     3     4     10    4     9     5     4     2     5     9     6     2     
Vardas9656     Pavarde9656    1     5     8     8     1     8     3     4     6     9     10    2     3     9     8     10    
Vardas9657     Pavarde9657    5     8     10    1     9     6     1     2     2     3     5     9     4     4     2     1     
Vardas9658     Pavarde9658    10    6     9     4     9     8     7     7     5     7     10    8     10    9     7     6     
Vardas9659     Pavarde9659    3     10    7     3     2     7     3     4     8     5     5     8     7     9     7     3     
Vardas9660     Pavarde9660    10    10    4     6     8     2     1     2     8     9     5     3     6     2     8     5     
Vardas9661     Pavarde9661    2     9     4     9     1     6     10    2     8     7     4     6     10    7     5     9     
Vardas9662     Pavarde9662    9     6     8     10    1     10    3     4     9     6     3     9     2     4     1     3     
Vardas9663     Pavarde9663    3     3     1     1     3     4     6     6     1     3     3     8     3     1     8     4     
Vardas9664     Pavarde9664    7     1     9     9     1     5     3     7     5     4     3     4     7     9     4     6     
Vardas9665     Pavarde9665    3     1     6     4     3     10    7     10    10    5     2     3     6     9     4     1     
Vardas9666     Pavarde9666    7     10    7     2     2     4     3     6     6     10    9     5     8     8     9     9     
Vardas9667     Pavarde9667    3     4     9     5     4     8     3     6     8     8     8     2     4     1     5     6     
Vardas9668     Pavarde9668    5     8     8     2     1     7     8     5     4     9     8     10    4     8     8     4     
Vardas9669     Pavarde9669    2     7     8     8     5     2     10    2     6     1     9     10    8     2     3     1     
Vardas9670     Pavarde9670    10    3     3     7     1     6     1     8     2     3     2     1     9     9     8     3     
Vardas9671     Pavarde9671    1     7     4     1     5     3     10    6     2     9     8     6     7     5     7     8     
Vardas9672     Pavarde9672    10    9     8     9     1     10    10    2     9     2     8     3     8     7     9     9     
Vardas9673     Pavarde9673    9     6     5     10    3     2     6     7     7     10    7     5     2     8     1     3     
Vardas9674     Pavarde9674    9     9     7     10    6     2     4     1     1     1     2     5     8     10    5     6     
Vardas9675     Pavarde9675    5     6     6     10    8     5     2     2     6     8     9     8     3     8     2     10    
Vardas9676     Pavarde9676    4     10    5     10    7     5     9     10    2     9     7     5     8     2     7     4     
Vardas9677     Pavarde9677    5     4     10    9     6     7     4     10    6     8     10    1     2     4     3     9     
Vardas9678     Pavarde9678    8     10    2     3     9     4     9     1     7     7     7     3     3     8     3     2     
Vardas9679     Pavarde9679    4     9     3     3     2     1     6     7     6     5     9     4     4     4     2     2     
Vardas9680     Pavarde9680    5     6     4     1     5     3     8     2     10    3     1     3     2     9     1     9     
Vardas9681     Pavarde9681    1     1     5     1     3     7     10    6     9     6     8     5     9     1     3     1     
Vardas9682     Pavarde9682    5     9     3     4     4     4     8     6     10    3     5     1     10    1     5     3     
Vardas9683     Pavarde9683    7     7     2     10    8     2     4     7     10    7     8     3     4     4     9     5     
Vardas9684     Pavarde9684    3     1     1     10    6     8     5     7     9     9     2     8     2     4     10    8     
Vardas9685     Pavarde9685    7     10    6     10    6     5     10    6     3     8     3     7     2     9     7     1     
Vardas9686     Pavarde9686    9     3     3     9     4     10    8     7     1     5     2     3     7     2     4     8     
Vardas9687     Pavarde9687    2     6     10    5     3     6     5     6     5     1     6     2     8     7     7     8     
Vardas9688     Pavarde9688    10    8     2     5     9     7     5     6     10    3     1     6     5     6     4     8     
Vardas9689     Pavarde9689    7     2     3     1     7     2     7     7     4     4     8     9     1     7     2     2     
Vardas9690     Pavarde9690    5     10    8     4     4     9     7     9     8     7     9     7     1     8     10    6     
Vardas9691     Pavarde9691    8     8     9     10    1     5     10    7     7     9     2     7     4     3     8     5     
Vardas9692     Pavarde9692    3     4     8     7     6     4     7     1     10    1     8     7     2     2     1     4     
Vardas9693     Pavarde9693    8     1     7     4     1     2     4     2     4     4     1     1     8     1     5     10    
Vardas9694     Pavarde9694    1     9     4     1     6     4     7     2     3     1     3     8     9     9     6     3     
Vardas9695     Pavarde9695    2     4     9     5     10    8     7     7     3     9     5     6     3     4     7     9     
Vardas9696     Pavarde9696    3     1     4     10    1     7     5     8     3     3     3     10    1     8     3     5     
Vardas9697     Pavarde9697    3     7     3     1     9     5     1     1     2     10    7     9     2     3     10    2     
Vardas9698     Pavarde9698    4     8     6     10    7     9     5     5     5     5     10    2     7     3     4     1     
Vardas9699     Pavarde9699    4     3     3     2     1     6     8     8     8     6     3     8     10    1     8     6     
Vardas9700     Pavarde9700    10    1     10    4     1     2     7     4     1     9     9     2     10    10    10    4     
Vardas9701     Pavarde9701    2     5     1     10    5     7     4     8     5     6     7     7     8     7     4     2     
Vardas9702     Pavarde9702    2     3     6     10    7     4     10    2     7     10    10    6     4     10    7     7     
Vardas9703     Pavarde9703    2     1     2     5     2     7     1     9     9     5     7     5     5     3     2     4     
Vardas9704     Pavarde9704    2     4     10    6     1     5     8     5     10    3     3     1     4     5     10    2     
Vardas9705     Pavarde9705    7     3     10    7     10    7     4     4     5     5     3     2     10    3     9     7     
Vardas9706     Pavarde9706    1     7     3     6     2     8     1     7     7     10    2     4     3     9     5     2     
Vardas9707     Pavarde9707    2     3     6     1     4     4     1     9     5     10    5     2     6     2     6     4     
Vardas9708     Pavarde9708    2     1     3     5     9     2     4     4     2     4     9     7     8     2     3     10    
Vardas9709     Pavarde9709    9     8     7     6     6     2     4     4     10    7     5     6     7     9     7     4     
Vardas9710     Pavarde9710    8     7     8     2     6     2     7     3     6     10    2     4     4     3     2     2     
Vardas9711     Pavarde9711    7     6     7     5     7     3     5     4     1     5     7     10    10    8     8     3     
Vardas9712     Pavarde9712    4     3     6     7     9     10    6     2     7     6     6     7     2     5     6     10    
Vardas9713     Pavarde9713    9     7     4     2     5     9     6     6     10    9     7     3     1     2     7     8     
Vardas9714     Pavarde9714    4     9     9     4     3     2     7     3     5     5     9     4     3     4     9     7     
Vardas9715     Pavarde9715    2     10    6     9     3     8     3     10    1     1     2     9     6     10    6     5     
Vardas9716     Pavarde9716    5     1     7     3     10    3     5     9     9     9     2     4     4     2     4     3     
Vardas9717     Pavarde9717    5     7     5     7     4     4     2     4     9     9     10    2     8     2     2     4     
Vardas9718     Pavarde9718    2     3     6     9     5     6     10    1     2     7     10    6     8     9     9     8     
Vardas9719     Pavarde9719    7     1     4     4     10    4     6     1     6     7     1     5     10    10    9     8     
Vardas9720     Pavarde9720    8     5     3     5     4     2     8     3     3     6     1     10    7     10    1     9     
Vardas9721     Pavarde9721    3     7     4     10    2     9     7     9     3     5     7     6     5     3     10    9     
Vardas9722     Pavarde9722    10    8     1     10    5     5     4     9     9     10    3     8     4     3     3     1     
Vardas9723     Pavarde9723    9     5     1     10    8     8     3     10    1     1     10    7     4     1     3     3     
Vardas9724     Pavarde9724    9     9     2     9     4     7     4     1     10    4     3     9     8     6     1     2     
Vardas9725     Pavarde9725    10    10    4     8     1     5     4     4     7     7     6     7     7     10    5     1     
Vardas9726     Pavarde9726    4     1     3     5     9     6     10    3     8     9     6     5     8     6     3     4     
Vardas9727     Pavarde9727    9     9     9     9     7     2     6     4     2     9     9     9     4     10    2     9     
Vardas9728     Pavarde9728    10    8     8     7     9     8     8     7     4     1     6     6     7     6     9     9     
Vardas9729     Pavarde9729    9     7     8     1     3     6     1     9     1     7     2     6     3     4     6     9     
Vardas9730     Pavarde9730    6     2     9     4     1     9     4     1     6     9     10    3     8     6     1     1     
Vardas9731     Pavarde9731    3     2     1     6     8     2     3     5     3     6     9     3     9     6     8     8     
Vardas9732     Pavarde9732    10    10    4     9     10    10    9     7     5     3     2     10    2     7     10    7     
Vardas9733     Pavarde9733    10    2     2     9     5     5     6     10    3     9     6     9     2     9     4     8     
Vardas9734     Pavarde9734    7     7     6     10    4     2     8     3     8     10    8     9     1     5     9     4     
Vardas9735     Pavarde9735    1     2     3     8     9     3     6     10    7     5     9     3     6     6     5     8     
Vardas9736     Pavarde9736    10    10    3     1     2     10    9     9     8     5     2     1     4     5     10    4     
Vardas9737     Pavarde9737    6     7     7     10    4     10    8     4     6     4     10    8     5     8     10    8     
Vardas9738     Pavarde9738    10    7     4     1     3     4     9     6     8     10    4     1     4     10    10    9     
Vardas9739     Pavarde9739    10    2     2     1     3     10    4     10    4     4     7     9     4     5     5     10    
Vardas9740     Pavarde9740    6     10    6     4     2     5     8     5     6     8     8     9     2     10    9     3     
Vardas9741     Pavarde9741    3     3     8     5     8     10    4     8     5     6     2     6     5     1     3     5     
Vardas9742     Pavarde9742    7     9     3     10    8     3     6     6     1     1     8     9     3     2     7     9     
Vardas9743     Pavarde9743    10    10    7     3     9     10    8     3     7     5     3     3     9     6     3     3     
Vardas9744     Pavarde9744    2     4     4     4     5     9     9     3     3     2     6     7     6     5     6     10    
Vardas9745     Pavarde9745    7     3     6     1     3     2     2     8     10    10    1     6     10    6     8     9     
Vardas9746     Pavarde9746    10    1     4     6     6     8     9     5     5     8     5     7     4     9     10    7     
Vardas9747     Pavarde9747    7     6     8     7     5     4     8     1     7     9     6     8     3     7     1     1     
Vardas9748     Pavarde9748    5     10    2     10    7     8     2     8     7     8     1     10    4     1     1     5     
Vardas9749     Pavarde9749    7     7     10    1     9     3     6     2     9     4     3     4     3     4     10    3     
Vardas9750     Pavarde9750    2     1     3     9     9     8     7     10    2     6     10    3     7     4     2     7     
Vardas9751     Pavarde9751    5     9     5     6     3     1     3     10    1     5     5     9     1     4     2     8     
Vardas9752     Pavarde9752    7     10    1     8     6     10    10    6     7     2     10    2     7     10    5     4     
Vardas9753     Pavarde9753    6     1     7     7     2     10    9     7     7     6     2     6     10    8     5     10    
Vardas9754     Pavarde9754    4     1     7     9     5     3     6     8     2     8     3     1     5     10    3     3     
Vardas9755     Pavarde9755    6     10    5     10    1     10    6     3     10    1     10    4     5     2     1     1     
Vardas9756     Pavarde9756    4     6     3     8     7     10    4     2     2     10    5     3     4     2     5     9     
Vardas9757     Pavarde9757    10    4     9     5     8     10    6     10    5     6     8     6     9     1     2     4     
Vardas9758     Pavarde9758    10    5     7     9     2     9     8     9     5     4     8     10    9     3     9     10    
Vardas9759     Pavarde9759    2     6     1     3     2     3     5     7     7     3     9     7     8     3     10    3     
Vardas9760     Pavarde9760    2     5     3     7     7     7     6     5     6     5     9     2     3     2     3     10    
Vardas9761     Pavarde9761    5     8     1     2     8     3     7     7     7     6     5     8     3     5     1     4     
Vardas9762     Pavarde9762    9     3     1     6     8     7     10    1     1     6     6     10    1     5     8     10    
Vardas9763     Pavarde9763    10    1     1     2     5     1     10    2     9     4     1     1     1     10    3     10    
Vardas9764     Pavarde9764    1     1     1     4     10    3     4     5     1     2     8     8     4     9     7     2     
Vardas9765     Pavarde9765    8     10    1     6     6     6     4     6     10    8     5     6     9     4     4     7     
Vardas9766     Pavarde9766    7     3     1     4     3     2     5     9     1     1     5     4     4     2     6     8     
Vardas9767     Pavarde9767    10    9     1     4     9     10    1     9     4     3     9     8     10    2     2     8     
Vardas9768     Pavarde9768    1     5     9     4     6     7     5     2     2     8     4     7     8     9     8     3     
Vardas9769     Pavarde9769    4     5     2     8     2     4     2     6     6     9     7     7     3     2     10    1     
Vardas9770     Pavarde9770    4     6     6     9     4     8     8     6     5     7     1     2     9     9     1     9     
Vardas9771     Pavarde9771    9     4     6     7     6     4     1     6     6     10    7     9     7     7     2     10    
Vardas9772     Pavarde9772    5     8     10    9     10    1     6     1     8     6     1     9     2     8     5     7     
Vardas9773     Pavarde9773    9     9     8     4     3     5     2     8     9     7     3     3     10    2     2     2     
